stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
GALMEAe,3549,GALBRAITH RD & MEARL AVE,W GALBRAITH RD & MEARL AVE,39.217959,-84.553024,2,,,,,0
GALBETw,3553,GALBRAITH RD & BETTS AVE,W GALBRAITH RD & LA BOITEAUX AVE,39.218348,-84.556578,2,,,,,0
GALBETe,3552,GALBRAITH RD & BETTS AVE,W GALBRAITH RD & BETTS AVE,39.218196,-84.556789,2,,,,,0
GALMULw,3555,GALBRAITH RD & MULBERRY ST,W GALBRAITH RD & NOBLE AVE,39.218515,-84.559174,2,,,,,0
GALMULe,3554,GALBRAITH RD & MULBERRY ST,W GALBRAITH RD & MULBERRY ST,39.218363,-84.559361,2,,,,,0
WOLBEEo,9010,WOLFANGEL RD & BEECHMONT AVE,WOLFANGEL RD & HAMILTON AVE,39.073224,-84.345283,2,,,,,0
WOLBOWo,9012,WOLFANGEL RD & BOWEN ST,,39.074973,-84.345211,2,,,,,0
WOLANDo,9014,WOLFANGEL RD & ANDERSON OAKS DR,,39.078274,-84.345277,2,,,,,0
WOLEMEo,9016,WOLFANGEL RD & EMERALD GLADE LN,WOLFANGEL RD & PAWTUCKET DR,39.081915,-84.345529,2,,,,,0
STAHOSo,9019,STATE RD & HOSPITAL ENTRANCE,STATE RD & PAWTUCKET DR,39.084442,-84.348921,2,,,,,0
WESVILi,9349,WESTERN ROW RD & VILLAGE LAKES BLVD,,39.337224,-84.304408,3,,,,,0
DALCOUe,4025,DALTON AVE & COURTLAND AVE,DALTON AVE & KENNER ST,39.111484,-84.536078,1,,,,,0
DAL1455w,4024,DALTON AVE 1455,DALTON AVE & KENNER ST,39.111448,-84.5363,1,,,,,0
DEPGESe,3343,DEPOT ST & GEST ST,DEPOT ST & SOUTH ST,39.107812,-84.551433,1,,,,,0
DORJOSo,5220,DORCHESTER AVE & JOSEPHINE ST,,39.117955,-84.507184,1,,,,,0
KEMGREo,5774,KEMPER RD & GREENLAWN AVE,W KEMPER RD & MADISON AVE,39.288668,-84.49412,2,,,,,0
DORYOUi,5213,DORCHESTER AVE & YOUNG ST,DORCHESTER AVE & ALVIN ST,39.117715,-84.505982,1,,,,,0
HAMHUDi,3970,HAMILTON AVE & HUDEPOHL LN,,39.247391,-84.547003,2,,,,,0
HAMHUDo,3969,HAMILTON AVE & HUDEPOHL LN,,39.247043,-84.546827,2,,,,,0
RIVBAUw,2209,RIVER RD & BAURICHTER ST,RIVER RD & WISCONSIN AVE,39.080672,-84.590791,1,,,,,0
NORFORo,5475,NORTHLAND BLVD & FOREST PARK PLAZA,NORTHLAND BLVD & WAYCROSS RD,39.280509,-84.500712,2,,,,,0
NOR417o,6047,NORTHLAND BLVD 417,NORTHLAND BLVD & ADWOOD DR,39.282148,-84.48713,2,,,,,0
WIN9164o,5467,WINTON RD 9164,WINTON RD & COMPTON RD,39.233134,-84.509578,2,,,,,0
WIN9167i,5466,WINTON RD 9167,WINTON RD & COMPTON RD,39.233116,-84.5098,2,,,,,0
WIN9101i,5464,WINTON RD 9101,WINTON RD & COMPTON RD,39.231144,-84.509985,2,,,,,0
WIN9007i,5167,WINTON RD & COMPTON (South),WINTON RD & COMPTON RD,39.22985,-84.510323,2,,,,,0
WIN4879i,4652,WINTON RD 4879,WINTON RD & CHERRY BLOSSOM LN,39.180216,-84.520027,1,,,,,0
SPR4389i,4640,SPRING GROVE AVE 4389,SPRING GROVE AVE & CRAWFORD AVE,39.16217,-84.526886,1,,,,,0
CENPARi,4135,CENTRAL PKWY & PARKWAY INN,CENTRAL PKWY & CRAWFORD AVE,39.134596,-84.532281,1,,,,,0
CEN1913i,4525,CENTRAL PKWY 1913,CENTRAL PKWY & BAYMILLER ST,39.118462,-84.523668,1,,,,,0
EDEFULe,5537,Eden Park Dr & Fulton - eastbound,EDEN PARK DR & FULTON AVE,39.114215,-84.493547,1,,,,,0
EDEFULw,5536,Eden Park Dr & Fulton - westbound,EDEN PARK DR & FULTON AVE,39.114188,-84.493337,1,,,,,0
EDEKROe,5542,Eden Park Dr & Krohn Cons - eastbnd,EDEN PARK DR & FULTON AVE,39.115411,-84.490559,1,,,,,0
EDEKROw,5543,Eden Park Dr & Krohn Cons - westbnd,EDEN PARK DR & FULTON AVE,39.115518,-84.490723,1,,,,,0
PARLURn,5811,Park & Luray - northbound,PARK AVE & IDA AVE,39.118536,-84.487655,1,,,,,0
PARLURs,5814,Park & Luray - southbound,PARK AVE & KEMPER LN,39.11891,-84.487655,1,,,,,0
CEN2422o,4080,CENTRAL PKWY 2422,,39.126199,-84.533274,1,,,,,0
PETMEHe,1112,PETE ROSE WAY & MEHRING WAY,E PETE ROSE WAY & PETE ROSE WAY,39.099434,-84.503046,1,,,,,0
RIV1157e,5516,RIVERSIDE DR 1157,EASTERN AVE & WHITTAKER ST,39.108184,-84.491814,1,,,,,0
RIV1467e,5804,RIVERSIDE DR 1467,EASTERN AVE & WEEKS ST,39.112896,-84.488223,1,,,,,0
EAS4717e,7718,EASTERN AVE 4717,EASTERN AVE & WORTMAN ST,39.119482,-84.418186,1,,,,,0
MOHOSAe,9465,MOHAWK TL & OSAGE DR,MOHAWK TL & FERRY ST,39.177062,-84.273538,3,,,,,0
LILKROw,9431,LILA AVE & KROGERS,LILA AVE & FERRY ST,39.175466,-84.281591,3,,,,,0
RIV2734w,3013,RIVER RD 2734,RIVER RD & MCCONNELL ST,39.09242,-84.56197,1,,,,,0
RIV4050w,1903,RIVER RD 4050,RIVER RD & ACCESS RD,39.076632,-84.609916,1,,,,,0
RIV4228w,1607,RIVER RD 4228,RIVER RD & WOCHER AVE,39.0768,-84.616963,1,,,,,0
RIV4618w,1362,RIVER RD 4618,RIVER RD & STILLE DR,39.079945,-84.631987,1,,,,,0
GRAHUEw,1277,GRACELY DR & HUEY AVE,,39.106372,-84.686856,1,,,,,0
RIV356e,1211,RIVER RD 356,THREE RIVERS PKWY,39.138345,-84.71429,2,,,,,0
RIV6013e,1303,RIVER RD 6013,,39.101188,-84.677945,1,,,,,0
RIV5125i,1348,RIVER RD 5125,RIVER RD & STILLE DR,39.089863,-84.644884,1,,,,,0
RIV5009e,1342,RIVER RD 5009,RIVER RD & STILLE DR,39.086416,-84.641094,1,,,,,0
RIVANSe,3307,RIVER RD & ANSONIA AVE,,39.098261,-84.556156,1,,,,,0
RIV4837e,1367,RIVER RD 4837,RIVER RD & STILLE DR,39.082943,-84.637187,1,,,,,0
RIV4855e,1369,RIVER RD 4855,RIVER RD & STILLE DR,39.084243,-84.638707,1,,,,,0
RIV4203e,1605,RIVER RD 4203,RIVER RD & STILLE DR,39.076665,-84.617709,1,,,,,0
RIV3163e,2707,RIVER RD 3163,RIVER RD & BARBOR ST,39.086787,-84.573185,1,,,,,0
6THPLU,1049,6TH ST & PLUM ST,,39.101906,-84.51808,1,,,,,0
8THGRAo,3065,8TH ST & GRAND AVE,W 8TH ST & GRAND AVE,39.105769,-84.560954,1,,,,,0
8THKENo,2522,8TH ST & KENNEDY WAY,W 8TH ST & SUNSET AVE,39.107381,-84.587031,1,,,,,0
PEDFEHo,2236,PEDRETTI AVE & FEHR RD,PEDRETTI AVE & SUNSET AVE,39.100576,-84.599271,1,,,,,0
PEDDOMo,2216,PEDRETTI AVE & DOMINIC DR,PEDRETTI AVE & DELHI RD,39.093294,-84.599955,1,,,,,0
DEL5314o,1614,DELHI RD 5314,DELHI RD & MARBILL LN,39.093705,-84.619001,1,,,,,0
DELWOOo,1377,DELHI RD & WOODLAND RIDGE DR,DELHI RD & APPLECREEK CT,39.095433,-84.632472,1,,,,,0
DELMATo,1354,DELHI RD & MATTINGLY BLVD,,39.096625,-84.640259,1,,,,,0
BEN6004o,1359,BENDER RD 6004,BENDER RD & MATTINGLY BLVD,39.1019,-84.649599,1,,,,,0
BEN5999i,1358,BENDER RD 5999,BENDER RD & HIGHVIEW DR,39.102309,-84.650639,1,,,,,0
DELMATi,1384,DELHI RD & MATTINGLY BLVD,,39.09643,-84.639698,1,,,,,0
DELNEEi,1382,DELHI RD & NEEB RD,,39.096237,-84.63748,1,,,,,0
PEDMAYi,2228,PEDRETTI AVE & MAYHEW AVE,,39.095731,-84.599587,1,,,,,0
PED8THi,2254,PEDRETTI AVE & 8TH ST,PEDRETTI AVE & W 8TH ST,39.108768,-84.598204,1,,,,,0
PED460i,2232,PEDRETTI AVE 460,PEDRETTI AVE & HERZOG PL,39.098622,-84.59929,1,,,,,0
MUD3650i,1467,MUDDYCREEK RD 3650,MUDDY CREEK RD & CHILI HILL DR,39.135548,-84.620718,1,,,,,0
SYL1965i,1445,SYLVED LN 1965,SYLVED LN & FAYCREST DR,39.127935,-84.622134,1,,,,,0
SYLSIDi,1441,SYLVED LN & SIDNEY AVE,SYLVED LN & FAYCREST DR,39.126936,-84.622249,1,,,,,0
COVWESi,1958,COVEDALE AVE & WESTERN HILLS AVE,,39.121453,-84.606895,1,,,,,0
HAM5400o,3802,HAMILTON AVE 5400,,39.188316,-84.54572,1,,,,,0
NORHAMo,3852,NORTH BEND RD & HAMILTON AVE,W NORTH BEND RD & CARY AVE,39.203116,-84.548083,1,,,,,0
COM2430o,3281,COMPTON RD 2430,,39.233844,-84.567384,2,,,,,0
COM3370o,2480,COMPTON RD 3370,,39.23744,-84.590846,2,,,,,0
HAMROOo,3285,HAMILTON AVE & ROOSEVELT AVE,,39.2736,-84.562075,2,,,,,0
HAMMACi,3947,HAMILTON AVE & MCMAKIN ST,,39.233604,-84.548209,2,,,,,0
COMHAMi,3945,COMPTON RD & HAMILTON AVE,,39.232435,-84.548441,2,,,,,0
COLKIPi,2933,COLERAIN AVE & KIPLING AVE,COLERAIN AVE & ROBERS AVE,39.2003,-84.579454,1,,,,,0
LUDMIDi,4612,LUDLOW AVE & MIDDLETON AVE,,39.143865,-84.522461,1,,,,,0
GOV8805,9229,GOVERNORS HILL DR 8805,CHAPELSQUARE DR & GOVERNORS HILL DR,39.287477,-84.319591,3,,,,,0
DUK 911I,9338,DUKE BLVD 9111,,39.30378,-84.303181,3,,,,,0
DUK8890,9340,DUKE BLVD 8990,,39.306937,-84.301583,3,,,,,0
DUK8858,9341,DUKE BLVD 8858,,39.309313,-84.304083,3,,,,,0
ANTHEM,9343,ANTHEM,DUKE BLVD,39.309814,-84.301868,3,,,,,0
WESHOPo,9348,WESTERN ROW RD & HOPE CHURCH,,39.337183,-84.308295,3,,,,,0
WESLENSo,9424,WESTERN ROW RD & LENCRAFTERS LN,,39.336824,-84.297477,3,,,,,0
WESCINo,9454,WESTERN ROW RD & CINTAS BLVD,,39.33633,-84.287256,3,,,,,0
FIE9430,9330,FILEDS ERTEL ROW 9430,FIELDS ERTEL RD & ARBOR-MONTGOMERY LN,39.290965,-84.301191,3,,,,,0
WESCINi,9455,WESTERN ROW RD & CINTAS BLVD,,39.336518,-84.287057,3,,,,,0
WESLENi,9425,WESTERN ROW RD & LENCRAFTERS LN,,39.336948,-84.296329,3,,,,,0
WESHOPi,9350,WESTERN ROW RD & HOPE CHURCH,,39.337362,-84.308646,3,,,,,0
MON12082,9326,MONTGOMERY RD 12082,MONTGOMERY RD & GOVERNORS HILL DR,39.289483,-84.300656,3,,,,,0
FIEWATo,9335,FIELDS ERTEL RD & WATERSTONE BLVD,FIELDS ERTEL RD & GOVERNORS HILL DR,39.292158,-84.306993,3,,,,,0
IRWMASi,9248,IRWIN SIMPSON RD & MASON MONTGOMERY,IRWIN-SIMPSON RD,39.309902,-84.312767,3,,,,,0
DUK8891i,9339,DUKE BLVD 8891,DUKE BLVD & SOCIALVILLE-FOSTER RD,39.306571,-84.301514,3,,,,,0
MASMERi,9240,MASON MONTGOMERY RD & MERTEN DR,MASON-MONTGOMERY RD & SOCIALVILLE-FOSTER RD,39.29735,-84.315281,3,,,,,0
FIEROYi,9231,FIELDS ERTEL RD & ROYAL POINT DR,FIELDS ERTEL RD & KINGS AUTOMALL DR,39.292387,-84.310957,3,,,,,0
FIEWATi,9334,FIELDS ERTEL RD & WATERSTONE BLVD,FIELDS ERTEL RD & ROYAL POINT DR,39.292042,-84.30718,3,,,,,0
MON12095,9325,MONTGOMERY RD 12095,MONTGOMERY RD & ARBOR-MONTGOMERY LN,39.28902,-84.301838,3,,,,,0
MONHAPi,9140,MONTGOMERY RD & HARPERS POINT,MONTGOMERY RD & E KEMPER RD,39.270354,-84.329071,2,,,,,0
MON10981,9116,MONTGOMERY RD 10981,MONTGOMERY RD & RAMP,39.262891,-84.336474,2,,,,,0
CEN12THi,4828,CENTRAL PKWY & 12TH STREET,CENTRAL PKWY & SHUTE ALY,39.107642,-84.519709,1,,,,,0
GLE2614o,3356,GLENWAY AVE 2614,GLENWAY AVE & MATSON PL,39.11062,-84.554753,1,,,,,0
RIV5495w,1330,RIVER RD 5495,,39.097452,-84.657148,1,,,,,0
RIV5666w,1310,RIVER RD 5666,,39.098406,-84.662473,1,,,,,0
GRACISw,1272,GRACELY DR & CIST ST,,39.104095,-84.683172,1,,,,,0
RIV4848w,1368,RIVER RD 4848,US 50,39.082712,-84.636556,1,,,,,0
RIV4934w,1370,RIVER RD 4934,RIVER RD & WOCHER AVE,39.084484,-84.638685,1,,,,,0
RIV5010w,1343,RIVER RD 5010,RIVER RD & STILLE DR,39.087183,-84.641656,1,,,,,0
RIV3304w,2702,RIVER RD 3304,RIVER RD & MCWILLIAMS ST,39.085807,-84.579402,1,,,,,0
THR7524i,1238,THREE RIVERS PKWY 7524,THREE RIVERS PKWY & RIVER RD,39.134297,-84.708997,2,,,,,0
WWMPARKo,1519,WESTERNWOODS MALL & PARKCREST LN,PARKCREST LN & JANLIN CT,39.148272,-84.620692,1,,,,,0
BEE6531o,8739,BEECHMONT AVE 6531,BEECHMONT AVE & JANLIN CT,39.085422,-84.377285,1,,,,,0
BEE2351o,8461,BEECHMONT AVE 2351,BEECHMONT AVE & JANLIN CT,39.098471,-84.387276,1,,,,,0
BEE6775o,8729,BEECHMONT AVE 6775,BEECHMONT AVE & JANLIN CT,39.080736,-84.372377,2,,,,,0
BEETOWNo,9005,BEECHMONT AVE & TOWNE CENTER WY,BEECHMONT AVE & FOREST RD,39.072699,-84.347139,2,,,,,0
BEE6900i,8920,BEECHMONT AVE 6900,BEECHMONT AVE & CHERRY LN,39.078869,-84.368925,2,,,,,0
BEE6774i,8730,BEECHMONT AVE 6774,BEECHMONT AVE & CHERRY LN,39.080896,-84.372284,2,,,,,0
PRE3710o,3185,PRESIDENT DR 3710,PRESIDENT DR & FARADAY RD,39.152825,-84.561094,1,,,,,0
BEE6881o,8921,BEECHMONT AVE 6881,,39.078967,-84.369532,2,,,,,0
RIV4673e,1363,RIVER RD 4673,RIVER RD & STILLE DR,39.080353,-84.633096,1,,,,,0
THR5725o,1237,THREE RIVERS PARKWAY 5725,THREE RIVERS PKWY & RIVER RD,39.134048,-84.708669,2,,,,,0
DALSHERo,4033,DALTON & SHERMAN AVENUES,DALTON AVE & SHERMAN AVE,39.115142,-84.53564,1,,,,,0
SPRCOLo,3667,SPRING GROVE AVE & COLERAIN AVE,,39.154253,-84.541954,1,,,,,0
MITESTo,5052,W MITCHELL AVE & ESTE AVE,W MITCHELL AVE & CLIFTON AVE,39.170405,-84.51442,1,,,,,0
EST4530o,5059,ESTE AVE 4530,ESTE AVE & CLIFTON AVE,39.172031,-84.512203,1,,,,,0
DAL8642o,4354,DALY RD 8642,DALY RD & HEMPSTEAD DR,39.224037,-84.530191,2,,,,,0
WINTOPi,5090,WINNESTE AVE & TOP RIDGE PL,WINNESTE AVE & DUTCH COLONY DR,39.181926,-84.512435,1,,,,,0
EST4531i,5058,ESTE AVE 4531,ESTE AVE & EAST EPWORTH AVE,39.172021,-84.512541,1,,,,,0
SPRIMILi,3666,SPRING GROVE AVE & MILLCREEK RD,SPRING GROVE AVE & W MITCHELL AVE,39.15361,-84.542549,1,,,,,0
CENT12Ti,4436,CENTRAL AVE & W. 12TH ST,CENTRAL AVE & W 12TH ST,39.10723,-84.520993,1,,,,,0
NORTAHi,4260,W NORTH BEND RD & TAHITI DR,,39.201917,-84.530805,1,,,,,0
WOO120e,9403,WOOSTER PK 120,WOOSTER PIKE & FERRY ST,39.169589,-84.299944,2,,,,,0
MAINKRG1,9443,MAIN ST & KROGER,MAIN ST & FERRY ST,39.177527,-84.281844,3,,,,,0
MAIMIDe,9470,MAIN ST MIDDLE BLOCK,MAIN ST & FERRY ST,39.179771,-84.277925,3,,,,,0
WOO25w,9405,WOOSTER PK 25,WOOSTER PIKE & FERRY ST,39.171222,-84.299345,2,,,,,0
WOO119w,9404,WOOSTER PK 119,WOOSTER PIKE & FERRY ST,39.169946,-84.29999,2,,,,,0
WOOWILLw,9113,WOOSTER RD & WILLOW RUN LN,WOOSTER RD & WRENWOOD LN,39.148715,-84.33204,2,,,,,0
WOO3812w,8927,WOOSTER PK 3812,WOOSTER RD & SPRING ST,39.144108,-84.365935,2,,,,,0
RIVVANw,6104,RIVERSIDE DR & VANCE ST,EASTERN AVE & VANCE ST,39.121886,-84.474606,1,,,,,0
COLBEEo,7723,COLUMBIA PKWY & BEECHMONT AVE,US 50 E & SR 125,39.12074,-84.418419,1,,,,,0
MONHAMo,8021,MONTGOMERY RD & HAMPTON DR,MONTGOMERY RD & BELKENTON AVE,39.190316,-84.409078,1,,,,,0
MONPARo,8032,MONTGOMERY RD & PARKVIEW LN,,39.19242,-84.40327,2,,,,,0
PLA6930o,8041,PLAINFIELD RD 6930,PLAINFIELD RD & PARKVIEW LN,39.194632,-84.400371,2,,,,,0
MON9500o,8989,MONTGOMERY RD 9500,MONTGOMERY RD & TAULMAN ALY,39.228552,-84.3538,2,,,,,0
MO11363,9141,MONTGOMERY RD 11363,MONTGOMERY RD & HARPERS PT,39.271584,-84.32818,2,,,,,0
FIEARBi,9328,FIELDS ERTEL RD & ARBOR OF MONTGOMERY LN,FIELDS ERTEL RD & ARBOR-MONTGOMERY LN,39.290823,-84.301835,3,,,,,0
MO12131i,9418,MONTGOMERY RD 12131,MONTGOMERY RD & ARBOR-MONTGOMERY LN,39.290303,-84.299765,3,,,,,0
KEN7295i,8606,KENWOOD RD 7295,KENWOOD RD & MONTGOMERY RD,39.196258,-84.380796,2,,,,,0
MO9765i,8993,MONTGOMERY RD 9765,MONTGOMERY RD & BUNKER HILL LN,39.233708,-84.351666,2,,,,,0
BLUWOOi,8633,BLUE ASH RD & WOODLAWN,BLUE ASH AVE & SPENCER AVE,39.210288,-84.389856,2,,,,,0
BLUOLEi,8317,BLUE ASH AVE & OLEARY AVE,BLUE ASH AVE & ORCHARD LN,39.201733,-84.396254,2,,,,,0
PLA6962i,8040,PLANIFIELD RD 6962,PLAINFIELD RD & SOUTH AVE,39.194418,-84.400605,2,,,,,0
KEN7875o,8828,KENWOOD RD 7875,KENWOOD RD & HAPPINESS WAY,39.20353,-84.379867,2,,,,,0
KUGWILo,8636,KUGLER MILL RD & WILTON RD,KUGLER MILL RD & WILTON AVE,39.211203,-84.3802,2,,,,,0
5THFOUi,1041,5TH ST & FOUNTAIN SQUARE,,39.10108,-84.512116,1,,,,,0
MONTTOWi,9447,MONTGOMERY RD & TOWNSELY DR,SR 3,39.304398,-84.282066,3,,,,,0
MAD5207o,7935,MADISON RD 5207,MADISON RD & RED BANK EXPY,39.161433,-84.405807,1,,,,,0
ERISTJo,7459,ERIE AVE & SAINT JOHNS AVE,ERIE AVE & DELTA AVE,39.137935,-84.42632,1,,,,,0
ROSERIo,7919,ROSSLYN DR & ERIE AVE,ROSSLYN DR & WHETSEL AVE,39.150138,-84.407388,1,,,,,0
BRAHOMe,8524,BRAMBLE AVE & HOMER AVE,,39.151346,-84.388783,1,,,,,0
PLAVINi,8540,PLAINVILLE RD & VINEWOOD AVE,PLAINVILLE RD & INDIAN HILL RD,39.157338,-84.381222,1,,,,,0
BRAHOMw,8525,BRAMBLE AVE & HOMER AVE,,39.151488,-84.388479,1,,,,,0
RIDORKi,7540,RIDGE AVE & ORKNEY LN,,39.157098,-84.421295,1,,,,,0
BRACONw,8214,BRAMBLE AVE & CONANT ST,,39.15217,-84.397997,1,,,,,0
BRAERIw,7927,BRAMBLE AVE & ERIE AVE,,39.152358,-84.400578,1,,,,,0
ERIERISi,7922,ERIE AVE & ERIE STATION LN,,39.151421,-84.402179,1,,,,,0
RIDAUTo,7614,RIDGE AVE & AUTEN AVE,RIDGE AVE & MAPLELEAF AVE,39.174802,-84.426876,1,,,,,0
ROS4010i,7925,ROSSLYN DR 4010,,39.151878,-84.408497,1,,,,,0
LOS2316w,7137,LOSANTIVILLE AVE 2316,LOSANTIVILLE AVE & MAYFLOWER AVE,39.190969,-84.448691,1,,,,,0
BRO3744i,7748,BROTHERTON RD 3744,BROTHERTON RD & ALLENDORF DR,39.153913,-84.411439,1,,,,,0
WIELOSo,6831,WIEHE RD & LOSANTIVILLE AVE,,39.190148,-84.452254,1,,,,,0
LANGSEYw,6818,LANGDON FARM RD & SEYMOUR AVE,LANGDON FARM RD & BREMONT AVE,39.182501,-84.455547,1,,,,,0
SEYHIRo,6542,SEYMOUR AVE & HIRSCH DR,SEYMOUR AVE & BREMONT AVE,39.187702,-84.461269,1,,,,,0
MAD5428i,7933,MADISON RD 5428,MADISON RD & ANDERSON PL,39.161182,-84.400506,1,,,,,0
SEY408,6036,SEYMOUR AVE 408,W SEYMOUR AVE & DILLWARD PL,39.195875,-84.487582,1,,,,,0
EST6210i,5761,ESTE AVE 6210,ESTE AVE & DILLWARD PL,39.192367,-84.492569,1,,,,,0
CEN6320w,5129,CENTER HILL AVE 6320,CENTER HILL AVE & DILLWARD PL,39.200601,-84.510667,1,,,,,0
CENWNOw,5133,CENTER HILL AVE & W. NORTH BEND RD,CENTER HILL AVE & DILLWARD PL,39.201177,-84.517048,1,,,,,0
SIMWALw,3256,SIMPSON AVE & WALTHAM AVE,SIMPSON AVE & STERLING AVE,39.212749,-84.560543,2,,,,,0
NORKIRBw,3223,W. NORTH BEND RD & KIRBY AVENUE,W NORTH BEND RD & W RAMP,39.192327,-84.568302,1,,,,,0
CEN5997,5452,CENTER HILL AVE 5997,CENTER HILL AVE & N HILL LN,39.196009,-84.506525,1,,,,,0
WIE6450e,6830,WIEHE RD 6450,WIEHE RD & N HILL LN,39.190139,-84.452044,1,,,,,0
WIELOSe,6832,WIEHE RD & LOSANTIVILLE AVE,WIEHE RD & N HILL LN,39.190933,-84.451962,1,,,,,0
MON2679i,2604,MONTANA AVE 2679,MONTANA AVE & FERNCROFT DR,39.15254,-84.585035,1,,,,,0
CAL1669o,6507,CALIFORNIA AVE 1669,CALIFORNIA AVE & READING RD,39.175923,-84.467357,1,,,,,0
REA7790o,6862,READING RD 7790,,39.20429,-84.453847,1,,,,,0
CHICESTo,5073,CHICKERING AVE & ESTE AVE,CHICKERING AVE & FLATT TER,39.173664,-84.5112,1,,,,,0
HOLDUTo,5119,HOLLAND DR & DUTCH COLONY DR,,39.189687,-84.513507,1,,,,,0
STRHOLo,5113,STRAND LN & HOLLAND DR,,39.187671,-84.512909,1,,,,,0
STRWINo,5109,STRAND LN & WINNESTE AVE,,39.187331,-84.514357,1,,,,,0
EST5265i,5446,ESTE AVE 5265,ESTE AVE & WINNESTE AVE,39.182564,-84.504444,1,,,,,0
STRHOLi,5112,STRAND LN & HOLLAND DR,,39.187529,-84.51278,1,,,,,0
STRDUTi,5117,STRAND LN & DUTCH COLONY DR,STRAND LN & BETTMAN DR,39.188556,-84.510631,1,,,,,0
DUTBETi,5120,DUTCH COLONY DRIVE & BETTMAN DR,,39.189849,-84.512315,1,,,,,0
DUTCWINi,5124,DUTCH COLONY DR & WINNESTE AVE,,39.190178,-84.514255,1,,,,,0
REAMECHi,7368,READING RD & MECHANIC ST,READING RD & E MECHANIC ST,39.226589,-84.438842,2,,,,,0
REAWOODi,6543,READING RD AT WOODWARD HIGH SCHOOL,READING RD & E MECHANIC ST,39.18747,-84.464641,1,,,,,0
REAVICi,6202,READING RD & VICTORY PKWY,,39.161475,-84.47395,1,,,,,0
CAL1672i,6510,CALIFORNIA AVE 1672,CALIFORNIA AVE & READING RD,39.176083,-84.467544,1,,,,,0
ROBSTMo,1824,ROBB AVE & SAINT MARTINS PL,ROBB AVE & ST MARTINS PL,39.153796,-84.6199,1,,,,,0
ROB3448i,1817,ROBB AVE 3448,ROBB AVE & JANLIN CT,39.151467,-84.619988,1,,,,,0
WIN4330o,4648,WINTON RD 4330,,39.166399,-84.520241,1,,,,,0
NORSPRi,6049,NORTHLAND BLVD & SPRINGFIELD PIKE,NORTHLAND BLVD & ADWOOD DR,39.282414,-84.4864,2,,,,,0
WINCHERi,5164,WINTON RD & CHERRY BLOSSOM LN,,39.227886,-84.51232,2,,,,,0
COLLAPo,2643,COLERAIN AVE & LAPLAND DR,COLERAIN RD & LAPLAND DR,39.207549,-84.583302,2,,,,,0
COLPREo,2645,COLERAIN AVE & PRESERVE LN,COLERAIN RD & PRESERVE LN,39.208959,-84.583656,2,,,,,0
COLHARo,2657,COLERAIN AVE & HARRY LEE LN,COLERAIN RD & HARRY LEE LN,39.215462,-84.585025,2,,,,,0
COLJOSo,2465,COLERAIN AVE & JOSEPH RD,COLERAIN RD & JOSEPH RD,39.231239,-84.590143,2,,,,,0
COLPOLo,2477,COLERAIN AVE & POOLE RD,COLERAIN RD & POOLE RD,39.235253,-84.59166,2,,,,,0
COL9574o,2489,COLERAIN AVE 9574,COLERAIN RD & COMPTON RD,39.245589,-84.595553,2,,,,,0
PAXOBSi,7273,PAXTON AVE & OBSERVATORY AVE,PAXTON AVE & ERIE AVE,39.137105,-84.434249,1,,,,,0
COLTRAi,3525,COLERAIN AVE & TRANQUILITY LN,COLERAIN AVE & TRANQUILLITY LN,39.171358,-84.559946,1,,,,,0
MON7772o,8616,MONTGOMERY RD 7772,MONTGOMERY RD & CHETBERT DR,39.197892,-84.383039,2,,,,,0
MON7840o,8820,MONTGOMERY RD 7840,MONTGOMERY RD & CHETBERT DR,39.199538,-84.378486,2,,,,,0
MON8011i,8825,MONTGOMERY RD 8011,MONTGOMERY RD & CHETBERT DR,39.202384,-84.371947,2,,,,,0
GIL3151i,5916,GILBERT AVE 3151,US 22 & DIXMONT AVE,39.137593,-84.480066,1,,,,,0
ELSREADi,1186,ELSINORE PL & READING RD,ELSINORE PL & RAMP,39.113247,-84.502149,1,,,,,0
CEN3RD,1021,CENTRAL AVE & W. THIRD ST,CENTRAL AVE & MCFARLAND ST,39.098104,-84.518916,1,,,,,0
ANDANDi,1643,ANDERSON FERRY RD & ANDY CT,,39.113766,-84.616577,1,,,,,0
GLE5243o,1974,GLENWAY AVE 5243,GLENWAY AVE & PROSPERITY PL,39.124723,-84.603412,1,,,,,0
BEESUTo,3648,BEEKMAN ST & SUTTER AVE,BEEKMAN ST & UNKNOWN ALY,39.136786,-84.547953,1,,,,,0
MADMADBo,7762,MADISON RD & MADISON BOWL,MADISON RD & MICHIGAN AVE,39.161453,-84.413924,1,,,,,0
MAD5019o,7940,MADISON ROAD 5019,MADISON RD & MICHIGAN AVE,39.161657,-84.409217,1,,,,,0
VINCLINo,5414,VINE ST & CLINTON SPRINGS AVE,,39.157946,-84.50497,1,,,,,0
TENPADo,5968,TENNESSEE AV & PADDOCK RD,TENNESSEE AVE & PADDOCK RD,39.168459,-84.480413,1,,,,,0
SPRTERo,6361,SPRINGFIELD PIKE & TERRACE DRIVE,SPRINGFIELD RD & BONHAM RD,39.242609,-84.471105,2,,,,,0
WAY390o,6606,ANTHONY WAYNE AVE 390,S WAYNE AVE & OXLEY ST,39.220358,-84.461333,2,,,,,0
